VEC,ENC,RUN,ENC + RUN,SCAL,ENC,RUN,ENC + RUN,
v,55,427,482,s,325,793,1118,
v,55,418,473,s,325,790,1115,
v,55,419,474,s,325,790,1115,
v,55,419,474,s,325,790,1115,
v,55,418,473,s,325,790,1115,
